,candidate,party,votes,state,state_num,const_num,const_name,status
1053,RAJ KUMAR,Democratic Swaraj Party,688,Punjab,19,99,Punjab - Lehra,Result Declared  
1054,BALDEV SINGH,Independent,621,Punjab,19,99,Punjab - Lehra,Result Declared  
1055,GIAN SINGH,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),492,Punjab,19,99,Punjab - Lehra,Result Declared  
1056,None of the Above,None of the Above,962,Punjab,19,99,Punjab - Lehra,Result Declared  
1057,HARPAL SINGH CHEEMA,Aam Aadmi Party,46434,Punjab,19,100,Punjab - Dirba ,Result Declared  
1058,AJAIB SINGH RATOLAN,Indian National Congress,44789,Punjab,19,100,Punjab - Dirba ,Result Declared  
1059,GULZAR SINGH,Shiromani Akali Dal,44777,Punjab,19,100,Punjab - Dirba ,Result Declared  
1060,DARSHAN SINGH SIDHU,Independent,2875,Punjab,19,100,Punjab - Dirba ,Result Declared  
1061,HARWINDER SINGH,Bahujan Samaj Party,2081,Punjab,19,100,Punjab - Dirba ,Result Declared  
1062,MANDEEP SINGH,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),1779,Punjab,19,100,Punjab - Dirba ,Result Declared  
1063,GHAMAND SINGH,Communist Party of India  (Marxist-Leninist)  (Liberation),789,Punjab,19,100,Punjab - Dirba ,Result Declared  
1064,BIKAR SINGH,Independent,630,Punjab,19,100,Punjab - Dirba ,Result Declared  
1065,JAGTAR SINGH,Aapna Punjab Party,369,Punjab,19,100,Punjab - Dirba ,Result Declared  
1066,None of the Above,None of the Above,1147,Punjab,19,100,Punjab - Dirba ,Result Declared  
1067,AMAN ARORA,Aam Aadmi Party,72815,Punjab,19,101,Punjab - Sunam ,Result Declared  
1068,GOBIND SINGH LONGOWAL,Shiromani Akali Dal,42508,Punjab,19,101,Punjab - Sunam ,Result Declared  
1069,DAAMAN THIND BAJWA,Indian National Congress,30518,Punjab,19,101,Punjab - Sunam ,Result Declared  
1070,RAJINDER DEEPA,Independent,3237,Punjab,19,101,Punjab - Sunam ,Result Declared  
1071,SAHBAJ SINGH DASKA,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),1041,Punjab,19,101,Punjab - Sunam ,Result Declared  
1072,LABH SINGH,Independent,927,Punjab,19,101,Punjab - Sunam ,Result Declared  
1073,JARNAIL SINGH,Communist Party of India  (Marxist),911,Punjab,19,101,Punjab - Sunam ,Result Declared  
1074,RAM SINGH,Bahujan Samaj Party,641,Punjab,19,101,Punjab - Sunam ,Result Declared  
1075,YADWINDER SINGH,Independent,375,Punjab,19,101,Punjab - Sunam ,Result Declared  
1076,BINDER SINGH,Independent,322,Punjab,19,101,Punjab - Sunam ,Result Declared  
1077,PARAMJEET KAUR,Independent,203,Punjab,19,101,Punjab - Sunam ,Result Declared  
1078,RANDHIR SINGH,Aapna Punjab Party,190,Punjab,19,101,Punjab - Sunam ,Result Declared  
1079,None of the Above,None of the Above,1718,Punjab,19,101,Punjab - Sunam ,Result Declared  
1080,PIRMAL SINGH DHAULA,Aam Aadmi Party,57095,Punjab,19,102,Punjab - Bhadaur ,Result Declared  
1081,SANT BALVIR SINGH GHUNAS,Shiromani Akali Dal,36311,Punjab,19,102,Punjab - Bhadaur ,Result Declared  
1082,JOGINDER SINGH,Indian National Congress,26615,Punjab,19,102,Punjab - Bhadaur ,Result Declared  
1083,PARAMJIT SINGH,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),2095,Punjab,19,102,Punjab - Bhadaur ,Result Declared  
1084,BAGGA SINGH,Independent,1187,Punjab,19,102,Punjab - Bhadaur ,Result Declared  
1085,KARAMJIT SINGH,Bahujan Samaj Party,941,Punjab,19,102,Punjab - Bhadaur ,Result Declared  
1086,SAVARAN SINGH,Communist Party of India  (Marxist-Leninist)  (Liberation),628,Punjab,19,102,Punjab - Bhadaur ,Result Declared  
1087,RAJINDER KAUR MEEMSA,Independent,527,Punjab,19,102,Punjab - Bhadaur ,Result Declared  
1088,GORA SINGH,Independent,468,Punjab,19,102,Punjab - Bhadaur ,Result Declared  
1089,JAGDEEP SINGH,Communist Party of India (Marxist-Leninist) Red Star,376,Punjab,19,102,Punjab - Bhadaur ,Result Declared  
1090,GURMIT SINGH,Aapna Punjab Party,219,Punjab,19,102,Punjab - Bhadaur ,Result Declared  
1091,None of the Above,None of the Above,836,Punjab,19,102,Punjab - Bhadaur ,Result Declared  
1092,GURMEET SINGH MEET HAHER,Aam Aadmi Party,47606,Punjab,19,103,Punjab - Barnala ,Result Declared  
1093,KEWAL SINGH DHILLON,Indian National Congress,45174,Punjab,19,103,Punjab - Barnala ,Result Declared  
1094,SURINDER PAL SINGH SIBIA,Shiromani Akali Dal,31111,Punjab,19,103,Punjab - Barnala ,Result Declared  
1095,SIMRANJIT SINGH MANN,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),5061,Punjab,19,103,Punjab - Barnala ,Result Declared  
1096,PARAMJIT KAUR,Bahujan Samaj Party,2369,Punjab,19,103,Punjab - Barnala ,Result Declared  
1097,GURKIMAT SINGH,All India Trinamool Congress,941,Punjab,19,103,Punjab - Barnala ,Result Declared  
1098,MAHINDER SINGH,Independent,411,Punjab,19,103,Punjab - Barnala ,Result Declared  
1099,JASPAL SINGH,Bahujan Mukti Party,336,Punjab,19,103,Punjab - Barnala ,Result Declared  
1100,RAJ KUMAR,Inqalab Vikas Dal,254,Punjab,19,103,Punjab - Barnala ,Result Declared  
1101,None of the Above,None of the Above,889,Punjab,19,103,Punjab - Barnala ,Result Declared  
1102,KULWANT SINGH PANDORI,Aam Aadmi Party,57551,Punjab,19,104,Punjab - Mehal Kalan ,Result Declared  
1103,AJIT SINGH SHANT,Shiromani Akali Dal,30487,Punjab,19,104,Punjab - Mehal Kalan ,Result Declared  
1104,HARCHAND KAUR,Indian National Congress,25688,Punjab,19,104,Punjab - Mehal Kalan ,Result Declared  
1105,MAKHAN SINGH,Bahujan Samaj Party,4922,Punjab,19,104,Punjab - Mehal Kalan ,Result Declared  
1106,GOBIND SINGH,Independent,3183,Punjab,19,104,Punjab - Mehal Kalan ,Result Declared  
1107,KHUSIA SINGH,Communist Party of India,1177,Punjab,19,104,Punjab - Mehal Kalan ,Result Declared  
1108,GURMAIL SINGH,Independent,892,Punjab,19,104,Punjab - Mehal Kalan ,Result Declared  
1109,DARBARA SINGH,Independent,341,Punjab,19,104,Punjab - Mehal Kalan ,Result Declared  
1110,GURMIT SINGH,Aapna Punjab Party,306,Punjab,19,104,Punjab - Mehal Kalan ,Result Declared  
1111,SARABJIT SINGH,Bahujan Mukti Party,236,Punjab,19,104,Punjab - Mehal Kalan ,Result Declared  
1112,None of the Above,None of the Above,924,Punjab,19,104,Punjab - Mehal Kalan ,Result Declared  
1113,RAZIA SULTANA,Indian National Congress,58982,Punjab,19,105,Punjab - Malerkotla ,Result Declared  
1114,MOHAMMAD OWAIS,Shiromani Akali Dal,46280,Punjab,19,105,Punjab - Malerkotla ,Result Declared  
1115,MOHAMAD ARSHAD,Aam Aadmi Party,17635,Punjab,19,105,Punjab - Malerkotla ,Result Declared  
1116,SHAMSHAD ALI,Bahujan Samaj Party,665,Punjab,19,105,Punjab - Malerkotla ,Result Declared  
1117,MAHMOOD AHMED THIND,Indian Union Muslim League,524,Punjab,19,105,Punjab - Malerkotla ,Result Declared  
1118,DHARMINDER SINGH,Independent,307,Punjab,19,105,Punjab - Malerkotla ,Result Declared  
1119,TANVEER AHMED,Independent,302,Punjab,19,105,Punjab - Malerkotla ,Result Declared  
1120,PARVEEN NUSRAT,All India Trinamool Congress,297,Punjab,19,105,Punjab - Malerkotla ,Result Declared  
1121,SAIFUL ISLAM,Independent,267,Punjab,19,105,Punjab - Malerkotla ,Result Declared  
1122,MOHD MUKARRAM SAIFY,Independent,203,Punjab,19,105,Punjab - Malerkotla ,Result Declared  
1123,MAKSOOD UL HAK,Nationalist Congress Party,190,Punjab,19,105,Punjab - Malerkotla ,Result Declared  
1124,None of the Above,None of the Above,603,Punjab,19,105,Punjab - Malerkotla ,Result Declared  
1125,SURJIT SINGH DHIMAN,Indian National Congress,50994,Punjab,19,106,Punjab - Amargarh ,Result Declared  
1126,IQBAL SINGH JHUNDAN,Shiromani Akali Dal,39115,Punjab,19,106,Punjab - Amargarh ,Result Declared  
1127,PROF. JASWANT SINGH GAJJANMAJRA,Lok Insaaf Party,36063,Punjab,19,106,Punjab - Amargarh ,Result Declared  
1128,PRITAM SINGH,Communist Party of India,696,Punjab,19,106,Punjab - Amargarh ,Result Declared  
1129,DEVINDER KAUR CHAUNDA,Independent,637,Punjab,19,106,Punjab - Amargarh ,Result Declared  
1130,GURDARSHAN SINGH,Democratic Swaraj Party,600,Punjab,19,106,Punjab - Amargarh ,Result Declared  
1131,KARNAIL SINGH,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),600,Punjab,19,106,Punjab - Amargarh ,Result Declared  
1132,MANJINDER SINGH,Independent,578,Punjab,19,106,Punjab - Amargarh ,Result Declared  
1133,TARSEM SINGH,Bahujan Samaj Party,534,Punjab,19,106,Punjab - Amargarh ,Result Declared  
1134,KULWANT SINGH MOHALI,Independent,349,Punjab,19,106,Punjab - Amargarh ,Result Declared  
1135,HAPRINDER SINGH,Independent,286,Punjab,19,106,Punjab - Amargarh ,Result Declared  
1136,AMAR SINGH,Independent,251,Punjab,19,106,Punjab - Amargarh ,Result Declared  
1137,None of the Above,None of the Above,850,Punjab,19,106,Punjab - Amargarh ,Result Declared  
1138,DALVIR SINGH GOLDY,Indian National Congress,49347,Punjab,19,107,Punjab - Dhuri ,Result Declared  
1139,JASVIR SINGH JASSI SEKHON,Aam Aadmi Party,46536,Punjab,19,107,Punjab - Dhuri ,Result Declared  
1140,HARI SINGH,Shiromani Akali Dal,28611,Punjab,19,107,Punjab - Dhuri ,Result Declared  
1141,SURJIT SINGH KALABULA,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),1405,Punjab,19,107,Punjab - Dhuri ,Result Declared  
1142,BHOLA SINGH,Bahujan Samaj Party,1390,Punjab,19,107,Punjab - Dhuri ,Result Declared  
1143,TARSEM KUMAR,Independent,474,Punjab,19,107,Punjab - Dhuri ,Result Declared  
1144,None of the Above,None of the Above,662,Punjab,19,107,Punjab - Dhuri ,Result Declared  
1145,VIJAY INDER SINGLA,Indian National Congress,67310,Punjab,19,108,Punjab - Sangrur,Result Declared  
1146,DINESH BANSAL,Aam Aadmi Party,36498,Punjab,19,108,Punjab - Sangrur,Result Declared  
1147,PARKASH CHAND GARG,Shiromani Akali Dal,34510,Punjab,19,108,Punjab - Sangrur,Result Declared  
1148,GURNAIB SINGH,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),1863,Punjab,19,108,Punjab - Sangrur,Result Declared  
1149,ATMA SINGH,Bahujan Samaj Party,939,Punjab,19,108,Punjab - Sangrur,Result Declared  
1150,MANJEET KAUR,Independent,492,Punjab,19,108,Punjab - Sangrur,Result Declared  
1151,PARMINDER KAUR,Aapna Punjab Party,401,Punjab,19,108,Punjab - Sangrur,Result Declared  
1152,None of the Above,None of the Above,768,Punjab,19,108,Punjab - Sangrur,Result Declared  
1153,SADHU SINGH,Indian National Congress,60861,Punjab,19,109,Punjab - Nabha,Result Declared  
1154,GURDEV SINGH DEV MANN,Aam Aadmi Party,41866,Punjab,19,109,Punjab - Nabha,Result Declared  
1155,KABIR DASS,Shiromani Akali Dal,32482,Punjab,19,109,Punjab - Nabha,Result Declared  
1156,JEET RAM,Independent,2689,Punjab,19,109,Punjab - Nabha,Result Declared  
1157,KASHMIR SINGH,Communist Party of India,1409,Punjab,19,109,Punjab - Nabha,Result Declared  
1158,JAGTAR SINGH,Bahujan Samaj Party,716,Punjab,19,109,Punjab - Nabha,Result Declared  
1159,JARNAIL SINGH,Aapna Punjab Party,612,Punjab,19,109,Punjab - Nabha,Result Declared  
1160,RANJIT KAUR THUHI,Independent,517,Punjab,19,109,Punjab - Nabha,Result Declared  
1161,None of the Above,None of the Above,1280,Punjab,19,109,Punjab - Nabha,Result Declared  
1162,BRAHM MOHINDRA,Indian National Congress,68891,Punjab,19,110,Punjab - Patiala Rural,Result Declared  
1163,KARANVIR SINGH TIWANA,Aam Aadmi Party,41662,Punjab,19,110,Punjab - Patiala Rural,Result Declared  
1164,SATBIR SINGH KHATRA,Shiromani Akali Dal,30784,Punjab,19,110,Punjab - Patiala Rural,Result Declared  
1165,UTTAM SINGH BAGRI,Communist Party of India,1125,Punjab,19,110,Punjab - Patiala Rural,Result Declared  
1166,SUKH LAL,Bahujan Samaj Party,1119,Punjab,19,110,Punjab - Patiala Rural,Result Declared  
1167,SHAMINDER KAUR,Aapna Punjab Party,388,Punjab,19,110,Punjab - Patiala Rural,Result Declared  
1168,JASVIR KAUR,Independent,297,Punjab,19,110,Punjab - Patiala Rural,Result Declared  
1169,RESHAM KAHLON,Independent,280,Punjab,19,110,Punjab - Patiala Rural,Result Declared  
1170,JASBIR SINGH,Independent,273,Punjab,19,110,Punjab - Patiala Rural,Result Declared  
1171,RANJIT KAUR,Bharatiya Gaon Taj Dal,245,Punjab,19,110,Punjab - Patiala Rural,Result Declared  
1172,SHANKAR BHARADWAJ,Shivsena,234,Punjab,19,110,Punjab - Patiala Rural,Result Declared  
1173,BHARATDEEP THAKUR,Hindustan Shakti Sena,206,Punjab,19,110,Punjab - Patiala Rural,Result Declared  
1174,SOHAN LAL SHARMA,Samaj Adhikar Kalyan Party,155,Punjab,19,110,Punjab - Patiala Rural,Result Declared  
1175,None of the Above,None of the Above,1009,Punjab,19,110,Punjab - Patiala Rural,Result Declared  
1176,HARDIAL SINGH KAMBOJ,Indian National Congress,59107,Punjab,19,111,Punjab - Rajpura,Result Declared  
1177,ASHUTOSH JOSHI,Aam Aadmi Party,26542,Punjab,19,111,Punjab - Rajpura,Result Declared  
1178,HARJIT SINGH GREWAL,Bharatiya Janata Party,19151,Punjab,19,111,Punjab - Rajpura,Result Declared  
1179,JAGDISH KUMAR,Independent,15073,Punjab,19,111,Punjab - Rajpura,Result Declared  
1180,NIRMALJIT SINGH,Independent,3939,Punjab,19,111,Punjab - Rajpura,Result Declared  
1181,RAVINDER JAIN,Bahujan Samaj Party,1126,Punjab,19,111,Punjab - Rajpura,Result Declared  
1182,SOBHA SINGH,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),684,Punjab,19,111,Punjab - Rajpura,Result Declared  
1183,MAHESH KUMAR,Independent,443,Punjab,19,111,Punjab - Rajpura,Result Declared  
1184,DALBIR SINGH,Independent,429,Punjab,19,111,Punjab - Rajpura,Result Declared  
1185,RAJINDER KUMAR,Aapna Punjab Party,282,Punjab,19,111,Punjab - Rajpura,Result Declared  
1186,SHER SINGH,Jai Jawan Jai Kisan Party,271,Punjab,19,111,Punjab - Rajpura,Result Declared  
1187,None of the Above,None of the Above,1026,Punjab,19,111,Punjab - Rajpura,Result Declared  
1188,NARINDER KUMAR SHARMA,Shiromani Akali Dal,70792,Punjab,19,112,Punjab - Dera Bassi ,Result Declared  
1189,DEEPINDER SINGH,Indian National Congress,68871,Punjab,19,112,Punjab - Dera Bassi ,Result Declared  
1190,SARABJIT KAUR,Aam Aadmi Party,33150,Punjab,19,112,Punjab - Dera Bassi ,Result Declared  
1191,GURMEET SINGH,Bahujan Samaj Party,1268,Punjab,19,112,Punjab - Dera Bassi ,Result Declared  
1192,DHARMINDER KUMAR,Shivsena,892,Punjab,19,112,Punjab - Dera Bassi ,Result Declared  
1193,AMRIK SINGH,Aapna Punjab Party,562,Punjab,19,112,Punjab - Dera Bassi ,Result Declared  
1194,VINOD KUMAR SHARMA,Independent,473,Punjab,19,112,Punjab - Dera Bassi ,Result Declared  
1195,MANJU KAUSHAL,Samaj Adhikar Kalyan Party,449,Punjab,19,112,Punjab - Dera Bassi ,Result Declared  
1196,MAAN SINGH,Independent,338,Punjab,19,112,Punjab - Dera Bassi ,Result Declared  
1197,None of the Above,None of the Above,1345,Punjab,19,112,Punjab - Dera Bassi ,Result Declared  
1198,THEKEDAR MADAN LAL JALALPUR,Indian National Congress,65965,Punjab,19,113,Punjab - Ghanaur,Result Declared  
1199,HARPREET KAUR MUKHMAILPUR,Shiromani Akali Dal,29408,Punjab,19,113,Punjab - Ghanaur,Result Declared  
1200,ANU RANDHAWA,Aam Aadmi Party,23188,Punjab,19,113,Punjab - Ghanaur,Result Declared  
1201,ANUPINDER KAUR SANDHU,Independent,2833,Punjab,19,113,Punjab - Ghanaur,Result Declared  
1202,JAGJEET SINGH,Bahujan Samaj Party,1275,Punjab,19,113,Punjab - Ghanaur,Result Declared  
1203,GURSEWAK SINGH,Democratic Swaraj Party,1131,Punjab,19,113,Punjab - Ghanaur,Result Declared  
1204,BALJIT SINGH,Jai Jawan Jai Kisan Party,462,Punjab,19,113,Punjab - Ghanaur,Result Declared  
1205,SURINDER KAUR,Independent,388,Punjab,19,113,Punjab - Ghanaur,Result Declared  
1206,None of the Above,None of the Above,829,Punjab,19,113,Punjab - Ghanaur,Result Declared  
1207,HARINDER PAL SINGH CHANDUMAJRA,Shiromani Akali Dal,58867,Punjab,19,114,Punjab - Sanour ,Result Declared  
1208,HARINDER PAL SINGH MANN,Indian National Congress,53997,Punjab,19,114,Punjab - Sanour ,Result Declared  
1209,KULDEEP KAUR TOHRA,Aam Aadmi Party,33179,Punjab,19,114,Punjab - Sanour ,Result Declared  
1210,HARMEET SINGH PATHAN MAJRA,Independent,11687,Punjab,19,114,Punjab - Sanour ,Result Declared  
1211,MOHAN LAL,Independent,1018,Punjab,19,114,Punjab - Sanour ,Result Declared  
1212,RAJINDER SINGH PAWAR,Independent,835,Punjab,19,114,Punjab - Sanour ,Result Declared  
1213,GURPINDER SINGH CHHINA,Bahujan Samaj Party,701,Punjab,19,114,Punjab - Sanour ,Result Declared  
1214,LAKHWINDER SINGH SANAUR,Independent,650,Punjab,19,114,Punjab - Sanour ,Result Declared  
1215,PURAN CHAND VARTIA,Independent,468,Punjab,19,114,Punjab - Sanour ,Result Declared  
1216,BHUPINDER SINGH MASSINGAN,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),403,Punjab,19,114,Punjab - Sanour ,Result Declared  
1217,KULDIP KAUR,Independent,360,Punjab,19,114,Punjab - Sanour ,Result Declared  
1218,RAJINDER SINGH,Shivsena,358,Punjab,19,114,Punjab - Sanour ,Result Declared  
1219,TARSEM SINGH KHATKAR,Independent,339,Punjab,19,114,Punjab - Sanour ,Result Declared  
1220,RAMESH SINGH,Communist Party of India  (Marxist),317,Punjab,19,114,Punjab - Sanour ,Result Declared  
1221,GURPREET SINGH,Independent,317,Punjab,19,114,Punjab - Sanour ,Result Declared  
1222,KULWANT KAUR BHUNERHERI,Independent,185,Punjab,19,114,Punjab - Sanour ,Result Declared  
1223,GURVINDER SINGH,Independent,181,Punjab,19,114,Punjab - Sanour ,Result Declared  
1224,GURMAIL SINGH,Bahujan Mukti Party,160,Punjab,19,114,Punjab - Sanour ,Result Declared  
1225,None of the Above,None of the Above,769,Punjab,19,114,Punjab - Sanour ,Result Declared  
1226,AMARINDER SINGH,Indian National Congress,72586,Punjab,19,115,Punjab - Patiala ,Result Declared  
1227,DR.BALBIR SINGH,Aam Aadmi Party,20179,Punjab,19,115,Punjab - Patiala ,Result Declared  
1228,JOGINDER JASWANT SINGH,Shiromani Akali Dal,11677,Punjab,19,115,Punjab - Patiala ,Result Declared  
1229,KSHAMA KANT PANDEY,Hindustan Shakti Sena,291,Punjab,19,115,Punjab - Patiala ,Result Declared  
1230,SARBJIT SINGH,Independent,248,Punjab,19,115,Punjab - Patiala ,Result Declared  
1231,AKSHNINDER SINGH,Aapna Punjab Party,227,Punjab,19,115,Punjab - Patiala ,Result Declared  
1232,None of the Above,None of the Above,1090,Punjab,19,115,Punjab - Patiala ,Result Declared  
1233,RAJINDER SINGH,Indian National Congress,62551,Punjab,19,116,Punjab - Samana,Result Declared  
1234,SURJIT SINGH RAKHRA,Shiromani Akali Dal,52702,Punjab,19,116,Punjab - Samana,Result Declared  
1235,JAGTAR SINGH RAJLA,Aam Aadmi Party,28884,Punjab,19,116,Punjab - Samana,Result Declared  
1236,RAJINDER SINGH,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),1854,Punjab,19,116,Punjab - Samana,Result Declared  
1237,DAVINDER SINGH DHIMAN,Bahujan Samaj Party,1084,Punjab,19,116,Punjab - Samana,Result Declared  
1238,AJAIB SINGH BATHOI,Independent,501,Punjab,19,116,Punjab - Samana,Result Declared  
1239,RAJINDER SINGH,Independent,348,Punjab,19,116,Punjab - Samana,Result Declared  
1240,JASPAL SINGH,Independent,250,Punjab,19,116,Punjab - Samana,Result Declared  
1241,None of the Above,None of the Above,1052,Punjab,19,116,Punjab - Samana,Result Declared  
1242,NIRMAL SINGH,Indian National Congress,58008,Punjab,19,117,Punjab - Shutrana ,Result Declared  
1243,VANINDER KAUR LOOMBA,Shiromani Akali Dal,39488,Punjab,19,117,Punjab - Shutrana ,Result Declared  
1244,PALWINDER KAUR,Aam Aadmi Party,32037,Punjab,19,117,Punjab - Shutrana ,Result Declared  
1245,AMARJIT SINGH,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),1671,Punjab,19,117,Punjab - Shutrana ,Result Declared  
1246,BIRA SINGH,Independent,1602,Punjab,19,117,Punjab - Shutrana ,Result Declared  
1247,SARDEEP SINGH,Bahujan Samaj Party,1229,Punjab,19,117,Punjab - Shutrana ,Result Declared  
1248,NARANJAN SINGH,Communist Party of India,896,Punjab,19,117,Punjab - Shutrana ,Result Declared  
1249,PARMINDER SINGH,Independent,693,Punjab,19,117,Punjab - Shutrana ,Result Declared  
1250,NIRMAL SINGH,Independent,563,Punjab,19,117,Punjab - Shutrana ,Result Declared  
1251,BALDEV RAM,All India Trinamool Congress,549,Punjab,19,117,Punjab - Shutrana ,Result Declared  
1252,KULWINDER SINGH,Democratic Swaraj Party,504,Punjab,19,117,Punjab - Shutrana ,Result Declared  
1253,GURJANT SINGH,Independent,268,Punjab,19,117,Punjab - Shutrana ,Result Declared  
1254,NARINDER,Independent,254,Punjab,19,117,Punjab - Shutrana ,Result Declared  
1255,None of the Above,None of the Above,877,Punjab,19,117,Punjab - Shutrana ,Result Declared  
