,candidate,party,votes,state,state_num,const_num,const_name,status
596,TOFIK AHMAD,Independent,156,Uttarakhand,28,59,Uttarakhand - Haldwani,Result Declared  
597,None of the Above,None of the Above,655,Uttarakhand,28,59,Uttarakhand - Haldwani,Result Declared  
598,BANSIDHAR BHAGAT,Bharatiya Janata Party,45704,Uttarakhand,28,60,Uttarakhand - Kaladhungi,Result Declared  
599,PRAKASH JOSHI,Indian National Congress,25107,Uttarakhand,28,60,Uttarakhand - Kaladhungi,Result Declared  
600,MAHESH CHANDRA,Independent,20214,Uttarakhand,28,60,Uttarakhand - Kaladhungi,Result Declared  
601,HARENDRA SINGH DARMWAL,Independent,4294,Uttarakhand,28,60,Uttarakhand - Kaladhungi,Result Declared  
602,VARUN PRATAP SINGH BHAKUNI,Bahujan Samaj Party,2384,Uttarakhand,28,60,Uttarakhand - Kaladhungi,Result Declared  
603,MAHENDRA KUMAR CHAUDHARY,Independent,1097,Uttarakhand,28,60,Uttarakhand - Kaladhungi,Result Declared  
604,DR. SURESH DALAKOTI,Uttarakhand Kranti Dal,889,Uttarakhand,28,60,Uttarakhand - Kaladhungi,Result Declared  
605,SURENDRA SINGH NIGALTIYA,UTTARAKHAND PARIVARTAN PARTY,625,Uttarakhand,28,60,Uttarakhand - Kaladhungi,Result Declared  
606,SUMAN LATA,Independent,367,Uttarakhand,28,60,Uttarakhand - Kaladhungi,Result Declared  
607,None of the Above,None of the Above,1119,Uttarakhand,28,60,Uttarakhand - Kaladhungi,Result Declared  
608,DIWAN SINGH BISHT,Bharatiya Janata Party,35839,Uttarakhand,28,61,Uttarakhand - Ramnagar,Result Declared  
609,RANJEET RAWAT,Indian National Congress,27228,Uttarakhand,28,61,Uttarakhand - Ramnagar,Result Declared  
610,RAJEEV AGARWAL,Bahujan Samaj Party,10766,Uttarakhand,28,61,Uttarakhand - Ramnagar,Result Declared  
611,PRABHAT DHYANI,UTTARAKHAND PARIVARTAN PARTY,1229,Uttarakhand,28,61,Uttarakhand - Ramnagar,Result Declared  
612,DHANESHWARI GHILDIYAL,Independent,397,Uttarakhand,28,61,Uttarakhand - Ramnagar,Result Declared  
613,VIJAY,Independent,364,Uttarakhand,28,61,Uttarakhand - Ramnagar,Result Declared  
614,VICHITRA SINGH,Independent,318,Uttarakhand,28,61,Uttarakhand - Ramnagar,Result Declared  
615,AKEEL,Peace Party,216,Uttarakhand,28,61,Uttarakhand - Ramnagar,Result Declared  
616,TANJEEM,Independent,153,Uttarakhand,28,61,Uttarakhand - Ramnagar,Result Declared  
617,None of the Above,None of the Above,887,Uttarakhand,28,61,Uttarakhand - Ramnagar,Result Declared  
618,ADESH SINGH CHAUHAN,Indian National Congress,42551,Uttarakhand,28,62,Uttarakhand - Jaspur,Result Declared  
619,DR. SHAILENDRA MOHAN SINGHAL,Bharatiya Janata Party,38347,Uttarakhand,28,62,Uttarakhand - Jaspur,Result Declared  
620,MOHAMMAD UMAR,Bahujan Samaj Party,8666,Uttarakhand,28,62,Uttarakhand - Jaspur,Result Declared  
621,KM. SEEMA CHAUHAN,Independent,578,Uttarakhand,28,62,Uttarakhand - Jaspur,Result Declared  
622,JAMEEL AHMAD MANSOORI,Peace Party,337,Uttarakhand,28,62,Uttarakhand - Jaspur,Result Declared  
623,SANJAY DUTT,Independent,196,Uttarakhand,28,62,Uttarakhand - Jaspur,Result Declared  
624,LALMAN SINGH,Independent,144,Uttarakhand,28,62,Uttarakhand - Jaspur,Result Declared  
625,MOHAMMAD AJMAL SIDDIQI,Uttarakhand Kranti Dal (Democratic),138,Uttarakhand,28,62,Uttarakhand - Jaspur,Result Declared  
626,RAKESH KUMAR,Independent,100,Uttarakhand,28,62,Uttarakhand - Jaspur,Result Declared  
627,MAHENDER SINGH,Shivsena,97,Uttarakhand,28,62,Uttarakhand - Jaspur,Result Declared  
628,None of the Above,None of the Above,644,Uttarakhand,28,62,Uttarakhand - Jaspur,Result Declared  
629,HARBHAJAN SINGH CHEEMA,Bharatiya Janata Party,50156,Uttarakhand,28,63,Uttarakhand - Kashipur,Result Declared  
630,MANOJ JOSHI,Indian National Congress,30042,Uttarakhand,28,63,Uttarakhand - Kashipur,Result Declared  
631,MOHD ASHRAF SIDDIQUI,Bahujan Samaj Party,15426,Uttarakhand,28,63,Uttarakhand - Kashipur,Result Declared  
632,RAJEEV KUMAR AGARWAL,Independent,7106,Uttarakhand,28,63,Uttarakhand - Kashipur,Result Declared  
633,SHIV SINGH RAWAT,Independent,416,Uttarakhand,28,63,Uttarakhand - Kashipur,Result Declared  
634,MOHD. ANAS,Rashtriya Lok Dal,301,Uttarakhand,28,63,Uttarakhand - Kashipur,Result Declared  
635,JAKIR,Peace Party,214,Uttarakhand,28,63,Uttarakhand - Kashipur,Result Declared  
636,SHIV KUMAR SINGH,Uttarakhand Kranti Dal,208,Uttarakhand,28,63,Uttarakhand - Kashipur,Result Declared  
637,GOHAR ALI,Independent,198,Uttarakhand,28,63,Uttarakhand - Kashipur,Result Declared  
638,SURENDRA CHAUDHARY,Uttarakhand Kranti Dal (Democratic),101,Uttarakhand,28,63,Uttarakhand - Kashipur,Result Declared  
639,ASHOK KUMAR,Independent,95,Uttarakhand,28,63,Uttarakhand - Kashipur,Result Declared  
640,None of the Above,None of the Above,655,Uttarakhand,28,63,Uttarakhand - Kashipur,Result Declared  
641,YASHPAL ARYA,Bharatiya Janata Party,54965,Uttarakhand,28,64,Uttarakhand - Bajpur,Result Declared  
642,SUNEETA TAMTA,Indian National Congress,42329,Uttarakhand,28,64,Uttarakhand - Bajpur,Result Declared  
643,RAMAVATAR,Bahujan Samaj Party,4511,Uttarakhand,28,64,Uttarakhand - Bajpur,Result Declared  
644,MANISHA,Samajwadi Party,651,Uttarakhand,28,64,Uttarakhand - Bajpur,Result Declared  
645,GAUTAM KUMAR,Shivsena,488,Uttarakhand,28,64,Uttarakhand - Bajpur,Result Declared  
646,MADAN SINGH,Independent,340,Uttarakhand,28,64,Uttarakhand - Bajpur,Result Declared  
647,None of the Above,None of the Above,908,Uttarakhand,28,64,Uttarakhand - Bajpur,Result Declared  
648,ARVIND PANDEY,Bharatiya Janata Party,41530,Uttarakhand,28,65,Uttarakhand - Gadarpur,Result Declared  
649,RAJENDRA PAL SINGH,Indian National Congress,27424,Uttarakhand,28,65,Uttarakhand - Gadarpur,Result Declared  
650,JARNAIL SINGH (KALI),Bahujan Samaj Party,26115,Uttarakhand,28,65,Uttarakhand - Gadarpur,Result Declared  
651,SHANKAR SINGH NAGARKOTI,Independent,835,Uttarakhand,28,65,Uttarakhand - Gadarpur,Result Declared  
652,SHAHEROOM,Samajwadi Party,807,Uttarakhand,28,65,Uttarakhand - Gadarpur,Result Declared  
653,PARAMJEET KAUR,Independent,308,Uttarakhand,28,65,Uttarakhand - Gadarpur,Result Declared  
654,ANAND VISHWAS,Independent,174,Uttarakhand,28,65,Uttarakhand - Gadarpur,Result Declared  
655,KAMLESH,Independent,109,Uttarakhand,28,65,Uttarakhand - Gadarpur,Result Declared  
656,None of the Above,None of the Above,758,Uttarakhand,28,65,Uttarakhand - Gadarpur,Result Declared  
657,RAJKUMAR THUKRAL,Bharatiya Janata Party,68754,Uttarakhand,28,66,Uttarakhand - Rudrapur,Result Declared  
658,TILAK RAJ BEHAR,Indian National Congress,43983,Uttarakhand,28,66,Uttarakhand - Rudrapur,Result Declared  
659,JASWANT SINGH,Bahujan Samaj Party,1471,Uttarakhand,28,66,Uttarakhand - Rudrapur,Result Declared  
660,B.D.KANDPAL,Uttarakhand Kranti Dal,427,Uttarakhand,28,66,Uttarakhand - Rudrapur,Result Declared  
661,SANJAY SAHNI,Independent,420,Uttarakhand,28,66,Uttarakhand - Rudrapur,Result Declared  
662,HIMAN SINGH NEGI,Independent,332,Uttarakhand,28,66,Uttarakhand - Rudrapur,Result Declared  
663,SURENDRA UPADHYAY,Independent,249,Uttarakhand,28,66,Uttarakhand - Rudrapur,Result Declared  
664,VINOD KUMAR,Samajwadi Party,188,Uttarakhand,28,66,Uttarakhand - Rudrapur,Result Declared  
665,KAILASH CHANDRA,Independent,132,Uttarakhand,28,66,Uttarakhand - Rudrapur,Result Declared  
666,SURENDRA SINGHAL,Rashtriya Lok Dal,107,Uttarakhand,28,66,Uttarakhand - Rudrapur,Result Declared  
667,MANPREET SINGH,Independent,94,Uttarakhand,28,66,Uttarakhand - Rudrapur,Result Declared  
668,None of the Above,None of the Above,596,Uttarakhand,28,66,Uttarakhand - Rudrapur,Result Declared  
669,RAJESH SHUKLA,Bharatiya Janata Party,40363,Uttarakhand,28,67,Uttarakhand - Kichha,Result Declared  
670,HARISH RAWAT,Indian National Congress,38236,Uttarakhand,28,67,Uttarakhand - Kichha,Result Declared  
671,RAJESH PRATAP SINGH,Bahujan Samaj Party,7754,Uttarakhand,28,67,Uttarakhand - Kichha,Result Declared  
672,SANJAY SINGH,Samajwadi Party,459,Uttarakhand,28,67,Uttarakhand - Kichha,Result Declared  
673,MOHD. JALEES,Independent,405,Uttarakhand,28,67,Uttarakhand - Kichha,Result Declared  
674,SANJAY GROVER,Independent,254,Uttarakhand,28,67,Uttarakhand - Kichha,Result Declared  
675,ANIL KUMAR SHARMA,Independent,149,Uttarakhand,28,67,Uttarakhand - Kichha,Result Declared  
676,None of the Above,None of the Above,558,Uttarakhand,28,67,Uttarakhand - Kichha,Result Declared  
677,SAURABH BAHUGUNA,Bharatiya Janata Party,50597,Uttarakhand,28,68,Uttarakhand - Sitarganj,Result Declared  
678,MALTI  BISWAS,Indian National Congress,22147,Uttarakhand,28,68,Uttarakhand - Sitarganj,Result Declared  
679,NAVTEJ PAL SINGH,Bahujan Samaj Party,11892,Uttarakhand,28,68,Uttarakhand - Sitarganj,Result Declared  
680,YOGENDRA KUMAR YADAV,Samajwadi Party,811,Uttarakhand,28,68,Uttarakhand - Sitarganj,Result Declared  
681,BINDA BISWAS,Independent,437,Uttarakhand,28,68,Uttarakhand - Sitarganj,Result Declared  
682,MOBEEN ALI,Independent,400,Uttarakhand,28,68,Uttarakhand - Sitarganj,Result Declared  
683,ABDUL VAHEED,Independent,178,Uttarakhand,28,68,Uttarakhand - Sitarganj,Result Declared  
684,AKHTAYAR AHAMAD,Independent,155,Uttarakhand,28,68,Uttarakhand - Sitarganj,Result Declared  
685,HEM CHANDRA,Uttarakhand Kranti Dal,136,Uttarakhand,28,68,Uttarakhand - Sitarganj,Result Declared  
686,RAGHUVIR,Bharatiya Subhash Sena,127,Uttarakhand,28,68,Uttarakhand - Sitarganj,Result Declared  
687,None of the Above,None of the Above,580,Uttarakhand,28,68,Uttarakhand - Sitarganj,Result Declared  
688,DR. PREM SINGH,Bharatiya Janata Party,42785,Uttarakhand,28,69,Uttarakhand - Nanak matta,Result Declared  
689,GOPAL SINGH RANA,Indian National Congress,33254,Uttarakhand,28,69,Uttarakhand - Nanak matta,Result Declared  
690,SHISH RAM RANA,Bahujan Samaj Party,3174,Uttarakhand,28,69,Uttarakhand - Nanak matta,Result Declared  
691,SUNEETA RANA,Independent,1305,Uttarakhand,28,69,Uttarakhand - Nanak matta,Result Declared  
692,RITA WATI,Independent,899,Uttarakhand,28,69,Uttarakhand - Nanak matta,Result Declared  
693,MAHESH CHANDRA,Independent,386,Uttarakhand,28,69,Uttarakhand - Nanak matta,Result Declared  
694,ANSUIYA,Samajwadi Party,228,Uttarakhand,28,69,Uttarakhand - Nanak matta,Result Declared  
695,None of the Above,None of the Above,808,Uttarakhand,28,69,Uttarakhand - Nanak matta,Result Declared  
696,PUSHKAR SINGH DHAMI,Bharatiya Janata Party,29539,Uttarakhand,28,70,Uttarakhand - Khatima,Result Declared  
697,BHUWAN CHANDRA KAPRI,Indian National Congress,26830,Uttarakhand,28,70,Uttarakhand - Khatima,Result Declared  
698,RAMESH SINGH RANA,Bahujan Samaj Party,17804,Uttarakhand,28,70,Uttarakhand - Khatima,Result Declared  
699,DR. LALIT SINGH,Independent,4516,Uttarakhand,28,70,Uttarakhand - Khatima,Result Declared  
700,RAMESH CHANDRA RANA,Independent,452,Uttarakhand,28,70,Uttarakhand - Khatima,Result Declared  
701,ABDUL FAREED SIDDIQUI,Uttarakhand Kranti Dal,269,Uttarakhand,28,70,Uttarakhand - Khatima,Result Declared  
702,RAMESH KUMAR MAX,Independent,215,Uttarakhand,28,70,Uttarakhand - Khatima,Result Declared  
703,BHUWAL SINGH KUSHWAHA,Bharatiya Subhash Sena,156,Uttarakhand,28,70,Uttarakhand - Khatima,Result Declared  
704,ANIL KUMAR RASTOGI,Shivsena,121,Uttarakhand,28,70,Uttarakhand - Khatima,Result Declared  
705,VINOD BHATT,Samajwadi Party,115,Uttarakhand,28,70,Uttarakhand - Khatima,Result Declared  
706,None of the Above,None of the Above,890,Uttarakhand,28,70,Uttarakhand - Khatima,Result Declared  
