,candidate,party,votes,state,state_num,const_num,const_name,status
282,SAMUEL JENDAI KAMEI,Bharatiya Janata Party,13023,Manipur,14,53,Manipur - Tamenglong (ST) ,Result Declared  
283,JANGHEMLUNG PANMEI,Naga Peoples Front,11019,Manipur,14,53,Manipur - Tamenglong (ST) ,Result Declared  
284,JANGAMLUNG PANMEI,Indian National Congress,215,Manipur,14,53,Manipur - Tamenglong (ST) ,Result Declared  
285,None of the Above,None of the Above,114,Manipur,14,53,Manipur - Tamenglong (ST) ,Result Declared  
286,GAIKHANGAM,Indian National Congress,10255,Manipur,14,54,Manipur - Nungba (ST) ,Result Declared  
287,ADIM PAMEI,Bharatiya Janata Party,5108,Manipur,14,54,Manipur - Nungba (ST) ,Result Declared  
288,POU MATHIUPUANG GONMEI,Lok Jan Shakti Party,4111,Manipur,14,54,Manipur - Nungba (ST) ,Result Declared  
289,KAMEI WILLIAM KABUI,All India Trinamool Congress,110,Manipur,14,54,Manipur - Nungba (ST) ,Result Declared  
290,None of the Above,None of the Above,75,Manipur,14,54,Manipur - Nungba (ST) ,Result Declared  
291,DR. CHALTONLIEN AMO,Indian National Congress,4997,Manipur,14,55,Manipur - Tipaimukh (st) ,Result Declared  
292,DR. LALLUKHUM FIMATE,Bharatiya Janata Party,4371,Manipur,14,55,Manipur - Tipaimukh (st) ,Result Declared  
293,NGURSANGLUR SANATE,National People's Party,2167,Manipur,14,55,Manipur - Tipaimukh (st) ,Result Declared  
294,NGURRIVUNG,Independent,132,Manipur,14,55,Manipur - Tipaimukh (st) ,Result Declared  
295,THANGTHATLING SINATE,Independent,106,Manipur,14,55,Manipur - Tipaimukh (st) ,Result Declared  
296,None of the Above,None of the Above,25,Manipur,14,55,Manipur - Tipaimukh (st) ,Result Declared  
297,VUNGZAGIN VALTE,Bharatiya Janata Party,9752,Manipur,14,56,Manipur - Thanlon (ST) ,Result Declared  
298,CHINKHOLAL THANGSING,Indian National Congress,2583,Manipur,14,56,Manipur - Thanlon (ST) ,Result Declared  
299,THANGKHANGIN,Lok Jan Shakti Party,795,Manipur,14,56,Manipur - Thanlon (ST) ,Result Declared  
300,T. NENGZAKHAM TOMBING,National People's Party,413,Manipur,14,56,Manipur - Thanlon (ST) ,Result Declared  
301,P. KHAMSANGLIAN,Independent,107,Manipur,14,56,Manipur - Thanlon (ST) ,Result Declared  
302,None of the Above,None of the Above,37,Manipur,14,56,Manipur - Thanlon (ST) ,Result Declared  
303,T. THANGZALAM HAOKIP,Bharatiya Janata Party,8438,Manipur,14,57,Manipur - Henglep (ST) ,Result Declared  
304,T. MANGA VAIPHEI,Indian National Congress,8170,Manipur,14,57,Manipur - Henglep (ST) ,Result Declared  
305,LETZAMANG HAOKIP,National People's Party,5146,Manipur,14,57,Manipur - Henglep (ST) ,Result Declared  
306,MANGCHA GANGTE,Manipur National Democratic Front,1303,Manipur,14,57,Manipur - Henglep (ST) ,Result Declared  
307,THONGZAMLIEN,Naga Peoples Front,547,Manipur,14,57,Manipur - Henglep (ST) ,Result Declared  
308,DR. JAINSON HAOKIP,All India Trinamool Congress,107,Manipur,14,57,Manipur - Henglep (ST) ,Result Declared  
309,None of the Above,None of the Above,71,Manipur,14,57,Manipur - Henglep (ST) ,Result Declared  
310,V. HANGKHANLIAN,Bharatiya Janata Party,10246,Manipur,14,58,Manipur - Churachandpur (ST) ,Result Declared  
311,PHUNGZATHANG TONSING,National People's Party,9632,Manipur,14,58,Manipur - Churachandpur (ST) ,Result Declared  
312,PAUKHANSUAN KHUPTONG,North East India Development Party,6411,Manipur,14,58,Manipur - Churachandpur (ST) ,Result Declared  
313,THANGBIAKLIAN HANGZO,Republican Party of India (A),3712,Manipur,14,58,Manipur - Churachandpur (ST) ,Result Declared  
314,CHINTWAHLIAN @ C.T. LIAN GUITE,Independent,3040,Manipur,14,58,Manipur - Churachandpur (ST) ,Result Declared  
315,HAUKHANTHANG,Indian National Congress,535,Manipur,14,58,Manipur - Churachandpur (ST) ,Result Declared  
316,DR. D.K. MANG,Independent,156,Manipur,14,58,Manipur - Churachandpur (ST) ,Result Declared  
317,None of the Above,None of the Above,108,Manipur,14,58,Manipur - Churachandpur (ST) ,Result Declared  
318,T. N. HAOKIP,Indian National Congress,16354,Manipur,14,59,Manipur - Saikot (ST) ,Result Declared  
319,PAOKHOLAL HAOKIP,Bharatiya Janata Party,11253,Manipur,14,59,Manipur - Saikot (ST) ,Result Declared  
320,HOLKHOLUN LHUNGDIM,Lok Jan Shakti Party,6096,Manipur,14,59,Manipur - Saikot (ST) ,Result Declared  
321,None of the Above,None of the Above,189,Manipur,14,59,Manipur - Saikot (ST) ,Result Declared  
322,GINSUANHAU,Indian National Congress,8131,Manipur,14,60,Manipur - Singhat (ST) ,Result Declared  
323,CHINLUNTHANG,Bharatiya Janata Party,6969,Manipur,14,60,Manipur - Singhat (ST) ,Result Declared  
324,HENLIANTHANG THANGLET,National People's Party,3124,Manipur,14,60,Manipur - Singhat (ST) ,Result Declared  
325,None of the Above,None of the Above,111,Manipur,14,60,Manipur - Singhat (ST) ,Result Declared  
